movement,number,status,codeshareStatus,isCargo,airline,aircraft,callSign,flight_type,code
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-19 22:55Z', 'local': '2025-01-19 17:55-05:00'}, 'revisedTime': {'utc': '2025-01-19 23:49Z', 'local': '2025-01-19 18:49-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",QT 3021,Arrived,IsOperator,True,"{'name': 'Avianca Cargo', 'iata': 'QT', 'icao': 'TPA'}","{'reg': 'N269CM', 'modeS': 'A2A0AA', 'model': 'Boeing 767-300'}",TPA3021,arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:25Z', 'local': '2025-01-19 18:25-05:00'}, 'revisedTime': {'utc': '2025-01-19 23:50Z', 'local': '2025-01-19 18:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9113,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:59Z', 'local': '2025-01-19 18:59-05:00'}, 'revisedTime': {'utc': '2025-01-19 23:50Z', 'local': '2025-01-19 18:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8729,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",{'model': 'ATR 42-300'},,arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-01-20 00:04Z', 'local': '2025-01-19 19:04-05:00'}, 'revisedTime': {'utc': '2025-01-19 23:52Z', 'local': '2025-01-19 18:52-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",P5 7027,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}","{'reg': 'HP-1535CMP', 'modeS': '0C203B', 'model': 'Boeing 737-800'}",RPB7027,arrival,BOG
"{'airport': {'icao': 'SKFL', 'iata': 'FLA', 'name': 'Florencia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:59Z', 'local': '2025-01-19 18:59-05:00'}, 'revisedTime': {'utc': '2025-01-19 23:55Z', 'local': '2025-01-19 18:55-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8646,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKPP', 'iata': 'PPN', 'name': 'Popayán', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:50Z', 'local': '2025-01-19 18:50-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:05Z', 'local': '2025-01-19 19:05-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9169,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'MMUN', 'iata': 'CUN', 'name': 'Cancún', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-01-20 00:20Z', 'local': '2025-01-19 19:20-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:07Z', 'local': '2025-01-19 19:07-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 69,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N426AV', 'modeS': 'A511FD', 'model': 'Airbus A320'}",AVA069,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:09Z', 'local': '2025-01-19 19:09-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:10Z', 'local': '2025-01-19 19:10-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4185,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:14Z', 'local': '2025-01-19 19:14-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:11Z', 'local': '2025-01-19 19:11-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4874,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'LFPG', 'iata': 'CDG', 'name': 'Paris', 'timeZone': 'Europe/Paris'}, 'scheduledTime': {'utc': '2025-01-20 00:25Z', 'local': '2025-01-19 19:25-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:12Z', 'local': '2025-01-19 19:12-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AF 422,Arrived,IsOperator,False,"{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}","{'reg': 'F-HTYI', 'modeS': '39CF08', 'model': 'Airbus A350-900'}",AFR422,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:15Z', 'local': '2025-01-19 19:15-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:15Z', 'local': '2025-01-19 19:15-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4145,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:24Z', 'local': '2025-01-19 19:24-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:19Z', 'local': '2025-01-19 19:19-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9375,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SCEL', 'iata': 'SCL', 'name': 'Santiago', 'timeZone': 'America/Santiago'}, 'scheduledTime': {'utc': '2025-01-20 00:35Z', 'local': '2025-01-19 19:35-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:20Z', 'local': '2025-01-19 19:20-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 116,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N940AV', 'modeS': 'AD0D3C', 'model': 'Airbus A320'}",AVA116,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:31Z', 'local': '2025-01-19 19:31-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:22Z', 'local': '2025-01-19 19:22-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7275,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",{'model': 'Boeing 737-800'},,arrival,BOG
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:35Z', 'local': '2025-01-19 19:35-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:23Z', 'local': '2025-01-19 19:23-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 4888,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:25Z', 'local': '2025-01-19 19:25-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:23Z', 'local': '2025-01-19 19:23-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8549,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:55Z', 'local': '2025-01-19 18:55-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:24Z', 'local': '2025-01-19 19:24-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4070,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:59Z', 'local': '2025-01-19 18:59-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:25Z', 'local': '2025-01-19 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9430,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KATL', 'iata': 'ATL', 'name': 'Atlanta', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 00:30Z', 'local': '2025-01-19 19:30-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:28Z', 'local': '2025-01-19 19:28-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",DL 981,Arrived,IsOperator,False,"{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'reg': 'N900PC', 'modeS': 'AC7074', 'model': 'Boeing 757'}",DAL981,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 00:40Z', 'local': '2025-01-19 19:40-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:29Z', 'local': '2025-01-19 19:29-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 7,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'HK-5360', 'modeS': '0AC9DE', 'model': 'Boeing 787-8'}",AVA007,arrival,BOG
"{'airport': {'icao': 'MMMX', 'iata': 'MEX', 'name': 'Mexico City', 'timeZone': 'America/Mexico_City'}, 'scheduledTime': {'utc': '2025-01-20 00:20Z', 'local': '2025-01-19 19:20-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:32Z', 'local': '2025-01-19 19:32-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 73,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'HK-5361', 'modeS': '0AC9E1', 'model': 'Airbus A320'}",AVA073,arrival,BOG
"{'airport': {'icao': 'MDSD', 'iata': 'SDQ', 'name': 'Santo Domingo City', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:35Z', 'local': '2025-01-19 19:35-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 251,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N954AV', 'modeS': 'AD4397', 'model': 'Airbus A320'}",AVA251,arrival,BOG
"{'airport': {'icao': 'SEQM', 'iata': 'UIO', 'name': 'Quito', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:37Z', 'local': '2025-01-19 19:37-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 8382,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:40Z', 'local': '2025-01-19 19:40-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",DM 1500,Arrived,IsOperator,False,"{'name': 'Arajet', 'iata': 'DM', 'icao': 'DWI'}",{'model': 'Boeing 737'},,arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-01-20 00:35Z', 'local': '2025-01-19 19:35-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:40Z', 'local': '2025-01-19 19:40-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",UX 193,Arrived,IsOperator,False,"{'name': 'Air Europa', 'iata': 'UX', 'icao': 'AEA'}","{'reg': 'EC-MMX', 'modeS': '345299', 'model': 'Boeing 787-8'}",AEA193,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:57Z', 'local': '2025-01-19 19:57-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:43Z', 'local': '2025-01-19 19:43-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9747,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-01-20 01:14Z', 'local': '2025-01-19 20:14-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:44Z', 'local': '2025-01-19 19:44-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",CM 494,Arrived,IsOperator,False,"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",{'model': 'Boeing 737-700'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:13Z', 'local': '2025-01-19 18:13-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:44Z', 'local': '2025-01-19 19:44-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9212,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A319'},,arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:40Z', 'local': '2025-01-19 19:40-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4233,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 01:05Z', 'local': '2025-01-19 20:05-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7892,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:52Z', 'local': '2025-01-19 18:52-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9525,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:55Z', 'local': '2025-01-19 19:55-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 89,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:59Z', 'local': '2025-01-19 19:59-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:55Z', 'local': '2025-01-19 19:55-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4829,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:59Z', 'local': '2025-01-19 19:59-05:00'}, 'revisedTime': {'utc': '2025-01-20 00:59Z', 'local': '2025-01-19 19:59-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8415,Canceled,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A319'},,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-19 21:30Z', 'local': '2025-01-19 16:30-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",QT 3029,Arrived,IsOperator,True,"{'name': 'Avianca Cargo', 'iata': 'QT', 'icao': 'TPA'}","{'reg': 'N373CM', 'modeS': 'A43F2E', 'model': 'Boeing 767-300'}",TPA3029,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-19 21:30Z', 'local': '2025-01-19 16:30-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",QT 3029,Arrived,IsOperator,True,"{'name': 'Avianca Cargo', 'iata': 'QT', 'icao': 'TPA'}","{'reg': 'N373CM', 'modeS': 'A43F2E', 'model': 'Boeing 767-300'}",TPA3029,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 01:15Z', 'local': '2025-01-19 20:15-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",LA 4403,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 01:15Z', 'local': '2025-01-19 20:15-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",LA 4403,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 00:55Z', 'local': '2025-01-19 19:55-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",LA 4407,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-20 00:55Z', 'local': '2025-01-19 19:55-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:00Z', 'local': '2025-01-19 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",LA 4407,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:44Z', 'local': '2025-01-19 19:44-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:06Z', 'local': '2025-01-19 20:06-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9568,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'TJSJ', 'iata': 'SJU', 'name': 'San Juan', 'timeZone': 'America/Puerto_Rico'}, 'scheduledTime': {'utc': '2025-01-20 00:55Z', 'local': '2025-01-19 19:55-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:06Z', 'local': '2025-01-19 20:06-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 259,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N477AV', 'modeS': 'A5DB2F', 'model': 'Airbus A320'}",AVA259,arrival,BOG
"{'airport': {'icao': 'SEGU', 'iata': 'GYE', 'name': 'Guayaquil', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-01-20 01:25Z', 'local': '2025-01-19 20:25-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:06Z', 'local': '2025-01-19 20:06-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 8394,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MROC', 'iata': 'SJO', 'name': 'San José', 'timeZone': 'America/Costa_Rica'}, 'scheduledTime': {'utc': '2025-01-20 01:10Z', 'local': '2025-01-19 20:10-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:08Z', 'local': '2025-01-19 20:08-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 699,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:40Z', 'local': '2025-01-19 19:40-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:10Z', 'local': '2025-01-19 20:10-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 4821,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-19 23:40Z', 'local': '2025-01-19 18:40-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:10Z', 'local': '2025-01-19 20:10-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4205,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 01:25Z', 'local': '2025-01-19 20:25-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:14Z', 'local': '2025-01-19 20:14-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 4876,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SCEL', 'iata': 'SCL', 'name': 'Santiago', 'timeZone': 'America/Santiago'}, 'scheduledTime': {'utc': '2025-01-20 00:50Z', 'local': '2025-01-19 19:50-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:15Z', 'local': '2025-01-19 20:15-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",LA 710,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}","{'reg': 'EC-ODP', 'modeS': '347609', 'model': 'Airbus A330'}",LAN710,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-20 00:11Z', 'local': '2025-01-19 19:11-05:00'}, 'revisedTime': {'utc': '2025-01-20 01:20Z', 'local': '2025-01-19 20:20-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9418,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
