movement,number,status,codeshareStatus,isCargo,airline,callSign,aircraft,flight_type,code
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:10Z', 'local': '2025-02-20 22:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 03:51Z', 'local': '2025-02-20 22:51-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 8507,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:00Z', 'local': '2025-02-20 23:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 03:53Z', 'local': '2025-02-20 22:53-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",LA 4221,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:31Z', 'local': '2025-02-20 21:31-05:00'}, 'revisedTime': {'utc': '2025-02-21 03:55Z', 'local': '2025-02-20 22:55-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9315,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'KIAH', 'iata': 'IAH', 'name': 'Houston', 'timeZone': 'America/Chicago'}, 'scheduledTime': {'utc': '2025-02-21 03:35Z', 'local': '2025-02-20 22:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 03:55Z', 'local': '2025-02-20 22:55-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",UA 207,Arrived,IsOperator,False,"{'name': 'United', 'iata': 'UA', 'icao': 'UAL'}",UAL207,"{'reg': 'N17254', 'modeS': 'A123BF', 'model': 'Boeing 737'}",arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:14Z', 'local': '2025-02-20 23:14-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:01Z', 'local': '2025-02-20 23:01-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9513,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:29Z', 'local': '2025-02-20 22:29-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:04Z', 'local': '2025-02-20 23:04-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9569,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-21 03:55Z', 'local': '2025-02-20 22:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:09Z', 'local': '2025-02-20 23:09-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",CM 876,Arrived,IsOperator,False,"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",,{'model': 'Boeing 737'},arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:29Z', 'local': '2025-02-20 23:29-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:10Z', 'local': '2025-02-20 23:10-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4207,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:10Z', 'local': '2025-02-20 23:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:11Z', 'local': '2025-02-20 23:11-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9220,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},arrival,BOG
"{'airport': {'icao': 'SVMI', 'iata': 'CCS', 'name': 'Caracas', 'timeZone': 'America/Caracas'}, 'scheduledTime': {'utc': '2025-02-21 04:37Z', 'local': '2025-02-20 23:37-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:17Z', 'local': '2025-02-20 23:17-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",P5 7067,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",RPB7067,"{'reg': 'HP-1532CMP', 'modeS': '0C202B', 'model': 'Boeing 737-800'}",arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:38Z', 'local': '2025-02-20 22:38-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:17Z', 'local': '2025-02-20 23:17-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 4801,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:54Z', 'local': '2025-02-20 22:54-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:17Z', 'local': '2025-02-20 23:17-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9335,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:42Z', 'local': '2025-02-20 22:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:20Z', 'local': '2025-02-20 23:20-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5119,Arrived,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SPJC', 'iata': 'LIM', 'name': 'Lima', 'timeZone': 'America/Lima'}, 'scheduledTime': {'utc': '2025-02-21 04:20Z', 'local': '2025-02-20 23:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:20Z', 'local': '2025-02-20 23:20-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",AI 5357,Arrived,IsOperator,True,"{'name': 'Air India', 'iata': 'AI', 'icao': 'AIC'}",,,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:39Z', 'local': '2025-02-20 23:39-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:22Z', 'local': '2025-02-20 23:22-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",P5 7219,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",,{'model': 'Boeing 737-800'},arrival,BOG
"{'airport': {'icao': 'KDFW', 'iata': 'DFW', 'name': 'Dallas-Fort Worth', 'timeZone': 'America/Chicago'}, 'scheduledTime': {'utc': '2025-02-21 04:30Z', 'local': '2025-02-20 23:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:25Z', 'local': '2025-02-20 23:25-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AA 1137,Arrived,IsOperator,False,"{'name': 'American', 'iata': 'AA', 'icao': 'AAL'}",AAL1137,"{'reg': 'N316RK', 'modeS': 'A35E9C', 'model': 'Boeing 737'}",arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:44Z', 'local': '2025-02-20 23:44-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:25Z', 'local': '2025-02-20 23:25-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9769,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:20Z', 'local': '2025-02-20 23:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:26Z', 'local': '2025-02-20 23:26-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 5233,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:14Z', 'local': '2025-02-20 23:14-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:28Z', 'local': '2025-02-20 23:28-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 5200,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'KEWR', 'iata': 'EWR', 'name': 'Newark', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 04:05Z', 'local': '2025-02-20 23:05-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:29Z', 'local': '2025-02-20 23:29-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",UA 268,Arrived,IsOperator,False,"{'name': 'United', 'iata': 'UA', 'icao': 'UAL'}",UAL268,"{'reg': 'N37319', 'modeS': 'A4418D', 'model': 'Boeing 737'}",arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:45Z', 'local': '2025-02-20 23:45-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:33Z', 'local': '2025-02-20 23:33-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4237,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:35Z', 'local': '2025-02-20 23:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:33Z', 'local': '2025-02-20 23:33-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 8497,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKVP', 'iata': 'VUP', 'name': 'Valledupar', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:34Z', 'local': '2025-02-20 23:34-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:33Z', 'local': '2025-02-20 23:33-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 8581,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:43Z', 'local': '2025-02-20 23:43-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:35Z', 'local': '2025-02-20 23:35-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 5212,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:59Z', 'local': '2025-02-20 23:59-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:40Z', 'local': '2025-02-20 23:40-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4195,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:50Z', 'local': '2025-02-20 23:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:45Z', 'local': '2025-02-20 23:45-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4137,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 04:26Z', 'local': '2025-02-20 23:26-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:50Z', 'local': '2025-02-20 23:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5125,Arrived,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 03:34Z', 'local': '2025-02-20 22:34-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:50Z', 'local': '2025-02-20 23:50-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4031,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-21 04:25Z', 'local': '2025-02-20 23:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 04:57Z', 'local': '2025-02-20 23:57-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 57,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SEGU', 'iata': 'GYE', 'name': 'Guayaquil', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-20 17:05Z', 'local': '2025-02-20 12:05-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:05Z', 'local': '2025-02-20 12:05-05:00'}, 'terminal': '1', 'gate': 'A4', 'quality': ['Basic', 'Live']}",AV 8389,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},departure,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:06Z', 'local': '2025-02-20 12:06-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:06Z', 'local': '2025-02-20 12:06-05:00'}, 'terminal': '1', 'gate': 'D8', 'quality': ['Basic', 'Live']}",AV 5228,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-20 17:08Z', 'local': '2025-02-20 12:08-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:08Z', 'local': '2025-02-20 12:08-05:00'}, 'terminal': '1', 'gate': 'B2', 'quality': ['Basic', 'Live']}",CM 335,Departed,IsOperator,False,"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",,{'model': 'Boeing 737-800'},departure,BOG
"{'airport': {'icao': 'SKPI', 'iata': 'PTX', 'name': 'Pitalito', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'terminal': '2', 'gate': 'G4', 'quality': ['Basic', 'Live']}",AV 2998,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,,departure,BOG
"{'airport': {'icao': 'SKPI', 'iata': 'PTX', 'name': 'Pitalito', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'terminal': '2', 'gate': 'G4', 'quality': ['Basic', 'Live']}",VE 9030,Departed,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKSJ', 'iata': 'SJE', 'name': 'San José del Guaviare', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 16:15Z', 'local': '2025-02-20 11:15-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",VE 6932,Departed,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKSJ', 'iata': 'SJE', 'name': 'San José del Guaviare', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 16:15Z', 'local': '2025-02-20 11:15-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:10Z', 'local': '2025-02-20 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",AV 2990,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,,departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:13Z', 'local': '2025-02-20 12:13-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:13Z', 'local': '2025-02-20 12:13-05:00'}, 'terminal': '1', 'gate': 'C1', 'quality': ['Basic', 'Live']}",LA 4081,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-20 16:25Z', 'local': '2025-02-20 11:25-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:15Z', 'local': '2025-02-20 12:15-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",M3 8430,Departed,IsOperator,True,{'name': 'ABSA Cargo - Aerolinhas Brasileras S.A.'},LTG8430,"{'reg': 'CC-CXK', 'modeS': 'E8040D', 'model': 'Boeing 767-300'}",departure,BOG
"{'airport': {'icao': 'SKPS', 'iata': 'PSO', 'name': 'Pasto', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:19Z', 'local': '2025-02-20 12:19-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:19Z', 'local': '2025-02-20 12:19-05:00'}, 'terminal': '1', 'gate': 'D1', 'quality': ['Basic', 'Live']}",AV 8585,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:20Z', 'local': '2025-02-20 12:20-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:20Z', 'local': '2025-02-20 12:20-05:00'}, 'terminal': '1', 'gate': 'C2', 'quality': ['Basic', 'Live']}",LA 4130,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:15Z', 'local': '2025-02-20 12:15-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:22Z', 'local': '2025-02-20 12:22-05:00'}, 'terminal': '1', 'gate': 'D9', 'quality': ['Basic', 'Live']}",P5 7280,Departed,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",,{'model': 'Boeing 737-800'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:24Z', 'local': '2025-02-20 12:24-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:24Z', 'local': '2025-02-20 12:24-05:00'}, 'terminal': '1', 'gate': 'D2', 'quality': ['Basic', 'Live']}",AV 9314,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SPJC', 'iata': 'LIM', 'name': 'Lima', 'timeZone': 'America/Lima'}, 'scheduledTime': {'utc': '2025-02-20 17:24Z', 'local': '2025-02-20 12:24-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:24Z', 'local': '2025-02-20 12:24-05:00'}, 'terminal': '1', 'gate': 'A11', 'quality': ['Basic', 'Live']}",LA 2385,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:25Z', 'local': '2025-02-20 12:25-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:25Z', 'local': '2025-02-20 12:25-05:00'}, 'terminal': '1', 'gate': 'D11', 'quality': ['Basic', 'Live']}",AV 9758,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'MMTL', 'iata': 'TQO', 'name': 'Tulum', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'terminal': '1', 'gate': 'B5', 'quality': ['Basic', 'Live']}",AV 94,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,,departure,BOG
"{'airport': {'icao': 'MMTL', 'iata': 'TQO', 'name': 'Tulum', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'terminal': '1', 'gate': 'B5', 'quality': ['Basic', 'Live']}",IB 7809,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,,departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:30Z', 'local': '2025-02-20 12:30-05:00'}, 'terminal': '1', 'gate': 'C6', 'quality': ['Basic', 'Live']}",LA 4096,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'MROC', 'iata': 'SJO', 'name': 'San José', 'timeZone': 'America/Costa_Rica'}, 'scheduledTime': {'utc': '2025-02-20 17:21Z', 'local': '2025-02-20 12:21-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:37Z', 'local': '2025-02-20 12:37-05:00'}, 'terminal': '1', 'gate': 'B7B', 'quality': ['Basic', 'Live']}",P5 7078,Departed,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",,{'model': 'Boeing 737-800'},departure,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:39Z', 'local': '2025-02-20 12:39-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:39Z', 'local': '2025-02-20 12:39-05:00'}, 'terminal': '1', 'gate': 'D6F', 'quality': ['Basic', 'Live']}",AV 4835,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 17:39Z', 'local': '2025-02-20 12:39-05:00'}, 'revisedTime': {'utc': '2025-02-20 17:39Z', 'local': '2025-02-20 12:39-05:00'}, 'terminal': '1', 'gate': 'D6F', 'quality': ['Basic', 'Live']}",IB 7852,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,,departure,BOG
