movement,number,callSign,status,codeshareStatus,isCargo,aircraft,airline,flight_type,code
"{'airport': {'icao': 'LPPT', 'iata': 'LIS', 'name': 'Lisbon', 'timeZone': 'Europe/Lisbon'}, 'scheduledTime': {'utc': '2025-01-14 23:00Z', 'local': '2025-01-14 18:00-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:00Z', 'local': '2025-01-14 18:00-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 8888,,Canceled,IsOperator,False,,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:02Z', 'local': '2025-01-14 18:02-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:00Z', 'local': '2025-01-14 18:00-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4253,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:13Z', 'local': '2025-01-14 18:13-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:03Z', 'local': '2025-01-14 18:03-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9212,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:04Z', 'local': '2025-01-14 18:04-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:05Z', 'local': '2025-01-14 18:05-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4259,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'name': 'VGZ'}, 'scheduledTime': {'utc': '2025-01-14 23:26Z', 'local': '2025-01-14 18:26-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:05Z', 'local': '2025-01-14 18:05-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8743,,Arrived,IsOperator,False,{'model': 'ATR 42-300'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 22:54Z', 'local': '2025-01-14 17:54-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:05Z', 'local': '2025-01-14 18:05-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4155,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'SKPS', 'iata': 'PSO', 'name': 'Pasto', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:11Z', 'local': '2025-01-14 18:11-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:06Z', 'local': '2025-01-14 18:06-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9394,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKPS', 'iata': 'PSO', 'name': 'Pasto', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:20Z', 'local': '2025-01-14 18:20-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:10Z', 'local': '2025-01-14 18:10-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 5084,,Arrived,IsOperator,False,,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 22:50Z', 'local': '2025-01-14 17:50-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:10Z', 'local': '2025-01-14 18:10-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4029,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'TNCA', 'iata': 'AUA', 'name': 'Oranjestad', 'timeZone': 'America/Aruba'}, 'scheduledTime': {'utc': '2025-01-14 23:30Z', 'local': '2025-01-14 18:30-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:12Z', 'local': '2025-01-14 18:12-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 8381,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:15Z', 'local': '2025-01-14 18:15-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:14Z', 'local': '2025-01-14 18:14-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9343,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKVV', 'iata': 'VVC', 'name': 'Villavicencio', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:41Z', 'local': '2025-01-14 18:41-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:15Z', 'local': '2025-01-14 18:15-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8883,,Arrived,IsOperator,False,{'model': 'ATR 72'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",arrival,BOG
"{'airport': {'icao': 'SKRH', 'iata': 'RCH', 'name': 'Rio de la Hacha', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:45Z', 'local': '2025-01-14 18:45-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:19Z', 'local': '2025-01-14 18:19-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8445,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKMZ', 'iata': 'MZL', 'name': 'Manizales', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:05Z', 'local': '2025-01-14 18:05-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:20Z', 'local': '2025-01-14 18:20-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7839,,Arrived,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:41Z', 'local': '2025-01-14 18:41-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:22Z', 'local': '2025-01-14 18:22-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9477,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:34Z', 'local': '2025-01-14 18:34-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:24Z', 'local': '2025-01-14 18:24-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7285,,Arrived,IsOperator,False,{'model': 'Boeing 737-800'},"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",arrival,BOG
"{'airport': {'icao': 'TNCC', 'iata': 'CUR', 'name': 'Willemstad', 'timeZone': 'America/Curacao'}, 'scheduledTime': {'utc': '2025-01-14 23:40Z', 'local': '2025-01-14 18:40-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:25Z', 'local': '2025-01-14 18:25-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 79,AVA079,Arrived,IsOperator,False,"{'reg': 'N945AV', 'modeS': 'AD1FCF', 'model': 'Airbus A320'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKSJ', 'iata': 'SJE', 'name': 'San José del Guaviare', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:01Z', 'local': '2025-01-14 18:01-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:25Z', 'local': '2025-01-14 18:25-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8737,,Arrived,IsOperator,False,{'model': 'ATR 72'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",arrival,BOG
"{'airport': {'name': 'Unknown'}, 'scheduledTime': {'utc': '2025-01-14 23:30Z', 'local': '2025-01-14 18:30-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:30Z', 'local': '2025-01-14 18:30-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",6N 173,,Arrived,IsOperator,True,,"{'name': 'Niger', 'iata': '6N', 'icao': 'NIN'}",arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:44Z', 'local': '2025-01-14 18:44-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:31Z', 'local': '2025-01-14 18:31-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9551,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:39Z', 'local': '2025-01-14 18:39-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:33Z', 'local': '2025-01-14 18:33-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4231,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:40Z', 'local': '2025-01-14 18:40-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:33Z', 'local': '2025-01-14 18:33-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4139,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-01-14 23:55Z', 'local': '2025-01-14 18:55-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:34Z', 'local': '2025-01-14 18:34-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 61,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:21Z', 'local': '2025-01-14 18:21-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:40Z', 'local': '2025-01-14 18:40-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8619,,Arrived,IsOperator,False,{'model': 'Embraer RJ145'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",arrival,BOG
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-15 00:14Z', 'local': '2025-01-14 19:14-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:45Z', 'local': '2025-01-14 18:45-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 4874,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:58Z', 'local': '2025-01-14 18:58-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:49Z', 'local': '2025-01-14 18:49-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",P5 7227,,Arrived,IsOperator,False,{'model': 'Boeing 737-800'},"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:25Z', 'local': '2025-01-14 18:25-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:49Z', 'local': '2025-01-14 18:49-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4070,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:30Z', 'local': '2025-01-14 18:30-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:50Z', 'local': '2025-01-14 18:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9113,,Arrived,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",arrival,BOG
"{'airport': {'icao': 'SKPP', 'iata': 'PPN', 'name': 'Popayán', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:50Z', 'local': '2025-01-14 18:50-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:50Z', 'local': '2025-01-14 18:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9169,,Arrived,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:52Z', 'local': '2025-01-14 18:52-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:53Z', 'local': '2025-01-14 18:53-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9525,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-14 23:35Z', 'local': '2025-01-14 18:35-05:00'}, 'revisedTime': {'utc': '2025-01-14 23:55Z', 'local': '2025-01-14 18:55-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 219,AVA219,Arrived,IsOperator,False,"{'reg': 'HK-5422', 'modeS': '0ACAC0', 'model': 'Airbus A320'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 22:50Z', 'local': '2025-01-14 17:50-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:00Z', 'local': '2025-01-14 19:00-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5323,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",arrival,BOG
"{'airport': {'icao': 'SVMI', 'iata': 'CCS', 'name': 'Caracas', 'timeZone': 'America/Caracas'}, 'scheduledTime': {'utc': '2025-01-15 00:00Z', 'local': '2025-01-14 19:00-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:00Z', 'local': '2025-01-14 19:00-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",9V 1420,ROI1420,Arrived,IsOperator,False,"{'modeS': '0D849C', 'model': 'Boeing 737'}","{'name': 'Avior', 'iata': '9V', 'icao': 'ROI'}",arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-15 00:00Z', 'local': '2025-01-14 19:00-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:02Z', 'local': '2025-01-14 19:02-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9421,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SCEL', 'iata': 'SCL', 'name': 'Santiago', 'timeZone': 'America/Santiago'}, 'scheduledTime': {'utc': '2025-01-15 00:35Z', 'local': '2025-01-14 19:35-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:03Z', 'local': '2025-01-14 19:03-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 116,AVA116,Arrived,IsOperator,False,"{'reg': 'HK-5378', 'modeS': '0ACA28', 'model': 'Airbus A320 NEO'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'MMUN', 'iata': 'CUN', 'name': 'Cancún', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-01-15 00:20Z', 'local': '2025-01-14 19:20-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:13Z', 'local': '2025-01-14 19:13-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 69,AVA069,Arrived,IsOperator,False,"{'reg': 'N862AV', 'modeS': 'ABD659', 'model': 'Airbus A320'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'MMMX', 'iata': 'MEX', 'name': 'Mexico City', 'timeZone': 'America/Mexico_City'}, 'scheduledTime': {'utc': '2025-01-15 00:20Z', 'local': '2025-01-14 19:20-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:13Z', 'local': '2025-01-14 19:13-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 73,AVA073,Arrived,IsOperator,False,"{'reg': 'N937AV', 'modeS': 'ACFFBE', 'model': 'Airbus A320 NEO'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'EDDF', 'iata': 'FRA', 'name': 'Frankfurt-am-Main', 'timeZone': 'Europe/Berlin'}, 'scheduledTime': {'utc': '2025-01-15 00:25Z', 'local': '2025-01-14 19:25-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:14Z', 'local': '2025-01-14 19:14-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",LH 542,DLH542,Arrived,IsOperator,False,"{'reg': 'D-ABPB', 'modeS': '3C4A02', 'model': 'Boeing 787-9'}","{'name': 'Lufthansa', 'iata': 'LH', 'icao': 'DLH'}",arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-15 00:24Z', 'local': '2025-01-14 19:24-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:19Z', 'local': '2025-01-14 19:19-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9375,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-15 00:22Z', 'local': '2025-01-14 19:22-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:20Z', 'local': '2025-01-14 19:20-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4033,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-01-15 00:35Z', 'local': '2025-01-14 19:35-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:20Z', 'local': '2025-01-14 19:20-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",UX 193,AEA193,Arrived,IsOperator,False,"{'reg': 'EC-MIH', 'modeS': '3451CF', 'model': 'Boeing 787-8'}","{'name': 'Air Europa', 'iata': 'UX', 'icao': 'AEA'}",arrival,BOG
"{'airport': {'icao': 'TJSJ', 'iata': 'SJU', 'name': 'San Juan', 'timeZone': 'America/Puerto_Rico'}, 'scheduledTime': {'utc': '2025-01-15 00:55Z', 'local': '2025-01-14 19:55-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:23Z', 'local': '2025-01-14 19:23-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 259,AVA259,Arrived,IsOperator,False,"{'reg': 'N955AV', 'modeS': 'AD474E', 'model': 'Airbus A320 NEO'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'KATL', 'iata': 'ATL', 'name': 'Atlanta', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-15 00:30Z', 'local': '2025-01-14 19:30-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:23Z', 'local': '2025-01-14 19:23-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",DL 981,DAL981,Arrived,IsOperator,False,"{'reg': 'N6700', 'modeS': 'A8DE10', 'model': 'Boeing 757'}","{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}",arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-15 00:25Z', 'local': '2025-01-14 19:25-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:24Z', 'local': '2025-01-14 19:24-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9539,,Arrived,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'LFPG', 'iata': 'CDG', 'name': 'Paris', 'timeZone': 'Europe/Paris'}, 'scheduledTime': {'utc': '2025-01-15 00:25Z', 'local': '2025-01-14 19:25-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:25Z', 'local': '2025-01-14 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AF 422,AFR422,Arrived,IsOperator,False,"{'reg': 'F-HTYM', 'modeS': '39CF0C', 'model': 'Airbus A350-900'}","{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}",arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-01-14 23:59Z', 'local': '2025-01-14 18:59-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:25Z', 'local': '2025-01-14 19:25-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8794,,Arrived,IsOperator,False,,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",arrival,BOG
"{'airport': {'icao': 'MDSD', 'iata': 'SDQ', 'name': 'Santo Domingo City', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-01-15 00:50Z', 'local': '2025-01-14 19:50-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:26Z', 'local': '2025-01-14 19:26-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 251,AVA251,Arrived,IsOperator,False,"{'reg': 'N281AV', 'modeS': 'A2D1C6', 'model': 'Airbus A320'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-01-15 00:40Z', 'local': '2025-01-14 19:40-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:29Z', 'local': '2025-01-14 19:29-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 7,AVA007,Arrived,IsOperator,False,"{'reg': 'N932AV', 'modeS': 'ACED2B', 'model': 'Boeing 787-8'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-01-15 00:40Z', 'local': '2025-01-14 19:40-05:00'}, 'revisedTime': {'utc': '2025-01-15 00:29Z', 'local': '2025-01-14 19:29-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 253,AVA253,Arrived,IsOperator,False,"{'reg': 'N942AV', 'modeS': 'AD14AA', 'model': 'Airbus A320 NEO'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",arrival,BOG
